event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2020-02-01 02:03:56 UTC,view,5655060,1.48758E+18,,,1.43,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:04:00 UTC,view,5809798,1.48758E+18,,milv,1.27,608838255,bd937e51-8a65-4d66-8176-1430e4c9c0c6
2020-02-01 02:04:01 UTC,cart,5820721,1.48758E+18,,,2.22,511124418,3e2b8883-3b80-4202-bf53-de723f03bac0
2020-02-01 02:04:02 UTC,view,5829707,1.48758E+18,,concept,3.16,608838261,b8e25022-7a55-48c8-8683-b68b4f48974d
2020-02-01 02:04:12 UTC,view,5896421,1.48758E+18,,jessnail,28.41,608801840,623a20f9-fa5c-49e9-b3b7-2783eb41f32d
2020-02-01 02:04:13 UTC,view,5885586,1.48758E+18,appliances.environment.vacuum,polarus,68.1,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020-02-01 02:04:21 UTC,cart,5842134,1.48758E+18,,,1.59,511124418,3e2b8883-3b80-4202-bf53-de723f03bac0
2020-02-01 02:04:23 UTC,cart,5842134,1.48758E+18,,,1.59,511124418,3e2b8883-3b80-4202-bf53-de723f03bac0
2020-02-01 02:04:25 UTC,cart,5842134,1.48758E+18,,,1.59,511124418,3e2b8883-3b80-4202-bf53-de723f03bac0
2020-02-01 02:04:26 UTC,view,5895619,1.48758E+18,,,8.1,587063787,85a10ad2-dc76-43e3-9bd0-2d5e714a33b3
2020-02-01 02:04:34 UTC,remove_from_cart,5854824,1.60294E+18,,grattol,5.24,511124418,3e2b8883-3b80-4202-bf53-de723f03bac0
2020-02-01 02:04:34 UTC,remove_from_cart,5854824,1.60294E+18,,grattol,5.24,511124418,3e2b8883-3b80-4202-bf53-de723f03bac0
2020-02-01 02:04:36 UTC,cart,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:04:36 UTC,view,5907080,1.48758E+18,appliances.environment.vacuum,polarus,79.21,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020-02-01 02:04:41 UTC,view,5809798,1.48758E+18,,milv,1.27,608838255,bd937e51-8a65-4d66-8176-1430e4c9c0c6
2020-02-01 02:04:42 UTC,view,5820721,1.48758E+18,,,2.22,511124418,3e2b8883-3b80-4202-bf53-de723f03bac0
2020-02-01 02:04:44 UTC,cart,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:04:47 UTC,cart,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:04:48 UTC,cart,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:04:52 UTC,cart,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:04:55 UTC,cart,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:04:58 UTC,cart,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:05:01 UTC,cart,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:05:01 UTC,remove_from_cart,5820721,1.48758E+18,,,2.22,511124418,3e2b8883-3b80-4202-bf53-de723f03bac0
2020-02-01 02:05:01 UTC,view,5841190,1.48758E+18,,,47.59,608801840,a3225e17-3dff-4b05-b03c-90e0787535b6
2020-02-01 02:05:02 UTC,remove_from_cart,5820721,1.48758E+18,,,2.22,511124418,3e2b8883-3b80-4202-bf53-de723f03bac0
2020-02-01 02:05:05 UTC,cart,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:05:08 UTC,cart,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:05:08 UTC,view,5810083,1.48758E+18,appliances.environment.vacuum,irisk,24.6,181122527,745946bd-bb9c-4e12-821f-e5e51eb6a1d2
2020-02-01 02:05:18 UTC,view,5704998,1.48758E+18,,irisk,1.11,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:05:20 UTC,view,5885589,1.48758E+18,appliances.environment.vacuum,polarus,79.21,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020-02-01 02:05:56 UTC,view,5896429,1.48758E+18,,jessnail,40.48,608801840,a3225e17-3dff-4b05-b03c-90e0787535b6
2020-02-01 02:06:10 UTC,cart,5724609,1.48758E+18,,irisk,2.48,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020-02-01 02:06:28 UTC,view,5742415,1.48758E+18,,,34.9,608801840,a3225e17-3dff-4b05-b03c-90e0787535b6
2020-02-01 02:06:31 UTC,remove_from_cart,5854380,1.784E+18,,jessnail,3.49,507357440,07e5bc30-2291-b5ee-8d0f-03ce8ec177f8
2020-02-01 02:06:33 UTC,remove_from_cart,5755170,1.48758E+18,,,2.79,507357440,07e5bc30-2291-b5ee-8d0f-03ce8ec177f8
2020-02-01 02:06:40 UTC,view,5900462,1.48758E+18,,concept,0.33,608838689,9131e8b5-a480-477b-bcb6-cc0b86ddaca1
2020-02-01 02:07:03 UTC,view,6845,1.48758E+18,,,3.14,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:07:11 UTC,view,5885589,1.48758E+18,appliances.environment.vacuum,polarus,79.21,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020-02-01 02:07:12 UTC,view,5745712,1.48758E+18,,runail,8.73,576931214,b72a17a9-1e3d-4b8f-849c-1e7bdf2b6bdb
2020-02-01 02:07:13 UTC,view,4600,1.48758E+18,,runail,0.38,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020-02-01 02:07:28 UTC,view,5825604,1.48758E+18,appliances.environment.vacuum,polarus,1.27,604218181,7eea572c-652b-41ec-bceb-34655c101588
2020-02-01 02:07:38 UTC,view,5856191,1.48758E+18,appliances.environment.vacuum,runail,24.44,181122527,745946bd-bb9c-4e12-821f-e5e51eb6a1d2
2020-02-01 02:07:41 UTC,view,5800006,1.65846E+18,,uskusi,4.29,608838835,2e8b2140-7148-4578-aae3-7c89fd71c0b9
2020-02-01 02:08:06 UTC,view,5820783,1.48758E+18,,,5.56,576931214,2db816bf-77df-4eab-9cfc-f1230ac17701
2020-02-01 02:08:15 UTC,remove_from_cart,4600,1.48758E+18,,runail,0.38,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020-02-01 02:08:16 UTC,remove_from_cart,4600,1.48758E+18,,runail,0.38,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020-02-01 02:08:21 UTC,cart,5817697,1.48758E+18,,,4.44,608070674,1b791102-13e3-4317-aac0-27c2e37945f4
2020-02-01 02:08:24 UTC,view,5838204,1.48758E+18,,,3.49,563821252,f6284756-3d91-4aa0-814e-8706a611aacd
2020-02-01 02:08:28 UTC,cart,5732039,1.48758E+18,furniture.bathroom.bath,domix,3.41,608070674,1b791102-13e3-4317-aac0-27c2e37945f4
2020-02-01 02:08:35 UTC,cart,6845,1.48758E+18,,,3.14,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:08:46 UTC,cart,40642,1.48758E+18,,depilflax,11.56,608070674,1b791102-13e3-4317-aac0-27c2e37945f4
2020-02-01 02:08:54 UTC,view,5877449,1.48758E+18,,jessnail,8.73,608838993,4b457057-bfbd-4f84-b4c6-4622455c7a4c
2020-02-01 02:08:55 UTC,view,5650698,1.48758E+18,,concept,5.87,608041432,25f7e915-673f-45e4-842e-3c1d96a58715
2020-02-01 02:09:04 UTC,view,5658568,1.48758E+18,,,9.52,262107180,d94d56eb-6f1e-7477-a1cf-015d0f494ad7
2020-02-01 02:09:06 UTC,view,5845631,1.48758E+18,,enjoy,1.03,608424572,64b12ba0-6eea-0344-3e83-6aa51b517015
2020-02-01 02:09:09 UTC,view,5901853,2.0074E+18,apparel.glove,benovy,9.52,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020-02-01 02:09:19 UTC,view,5898228,1.48758E+18,,,236.51,608838993,4b457057-bfbd-4f84-b4c6-4622455c7a4c
2020-02-01 02:09:26 UTC,view,16712,1.48758E+18,,runail,46.83,608838993,4b457057-bfbd-4f84-b4c6-4622455c7a4c
2020-02-01 02:09:28 UTC,view,5770050,1.48758E+18,,kapous,2.81,597767827,d394f715-0ccc-4a76-9d1b-063719eccfee
2020-02-01 02:09:40 UTC,view,5594492,1.48758E+18,,godefroy,11.68,608838993,4b457057-bfbd-4f84-b4c6-4622455c7a4c
2020-02-01 02:09:45 UTC,view,5892040,2.0184E+18,,,9.84,427891474,3958ac7c-a9f3-4dca-97dd-3fdae8482085
2020-02-01 02:10:07 UTC,view,5765553,1.48758E+18,,domix,4.24,608070674,8b7f8db5-1936-4441-aef5-0a1a16e41596
2020-02-01 02:10:07 UTC,view,5767806,1.48758E+18,,,3.65,608839179,772e932e-1440-43ee-9092-55c3b2fb89a4
2020-02-01 02:10:09 UTC,view,5815662,1.48758E+18,,,0.92,576931214,66e89fd6-183f-4427-b6a4-b50fd7ec33a8
2020-02-01 02:10:15 UTC,view,5810673,1.48758E+18,,italwax,10.32,608818514,f86be149-f6b3-4146-9f63-3860ba528948
2020-02-01 02:10:37 UTC,view,5865800,1.48758E+18,,,0.95,434272468,c55c9751-b587-4e46-9224-036c59895e3b
2020-02-01 02:10:37 UTC,view,5889692,2.0074E+18,apparel.glove,nitrile,8.25,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020-02-01 02:10:42 UTC,view,5757825,1.48758E+18,,domix,2.4,564053732,adac2d70-d556-4bf6-a1b4-82732624bd69
2020-02-01 02:10:46 UTC,view,5905210,1.48758E+18,,,8.73,543771191,091c45f3-9929-49e9-930e-dad7b85b8351
2020-02-01 02:10:49 UTC,view,5704998,1.48758E+18,,irisk,1.11,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:10:50 UTC,view,5757825,1.48758E+18,,domix,2.4,564053732,adac2d70-d556-4bf6-a1b4-82732624bd69
2020-02-01 02:10:51 UTC,cart,5881777,2.08414E+18,,,2.05,608839228,1e531558-1017-4210-ae5f-a4522e44258b
2020-02-01 02:10:57 UTC,cart,5875345,2.08414E+18,,,2.05,608839228,1e531558-1017-4210-ae5f-a4522e44258b
2020-02-01 02:11:08 UTC,view,5901988,2.0074E+18,apparel.glove,benovy,7.16,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020-02-01 02:11:19 UTC,view,5834671,1.48758E+18,,,10.24,587063787,85a10ad2-dc76-43e3-9bd0-2d5e714a33b3
2020-02-01 02:11:22 UTC,view,5770064,1.48758E+18,,kosmekka,71.43,608801840,862620be-3fa1-49c6-896c-fa4b25209b1e
2020-02-01 02:11:23 UTC,view,5896723,1.48758E+18,,irisk,0.63,462120270,93472f33-9daa-4108-87ca-2ae45711d39c
2020-02-01 02:11:42 UTC,view,5909810,1.48758E+18,,,18.73,462120270,93472f33-9daa-4108-87ca-2ae45711d39c
2020-02-01 02:11:56 UTC,view,5924482,1.48758E+18,,,0,462120270,93472f33-9daa-4108-87ca-2ae45711d39c
2020-02-01 02:11:58 UTC,view,5811664,1.48758E+18,,irisk,2.48,521440116,5fd1ee3b-cd16-41a8-a995-97fb2a89e4c5
2020-02-01 02:12:01 UTC,cart,5875396,2.08414E+18,,,2.05,608839228,1e531558-1017-4210-ae5f-a4522e44258b
2020-02-01 02:12:15 UTC,view,5714042,1.48758E+18,,beautix,9.37,462120270,93472f33-9daa-4108-87ca-2ae45711d39c
2020-02-01 02:12:16 UTC,cart,5875431,2.08414E+18,,,2.05,608839228,1e531558-1017-4210-ae5f-a4522e44258b
2020-02-01 02:12:20 UTC,view,5560760,1.48758E+18,,strong,201.59,468732577,b87116c7-0c49-46c1-b6f5-b1eeb0a30198
2020-02-01 02:12:21 UTC,cart,5875431,2.08414E+18,,,2.05,608839228,1e531558-1017-4210-ae5f-a4522e44258b
2020-02-01 02:12:31 UTC,view,5861279,1.48758E+18,,,30.95,576931214,66e89fd6-183f-4427-b6a4-b50fd7ec33a8
2020-02-01 02:12:35 UTC,view,5655060,1.48758E+18,,,1.43,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:12:39 UTC,view,5912893,1.48758E+18,,beautix,9.37,462120270,93472f33-9daa-4108-87ca-2ae45711d39c
2020-02-01 02:12:43 UTC,view,5714042,1.48758E+18,,beautix,9.37,462120270,93472f33-9daa-4108-87ca-2ae45711d39c
2020-02-01 02:12:45 UTC,remove_from_cart,5912893,1.48758E+18,,beautix,9.37,462120270,93472f33-9daa-4108-87ca-2ae45711d39c
2020-02-01 02:12:45 UTC,remove_from_cart,5912893,1.48758E+18,,beautix,9.37,462120270,93472f33-9daa-4108-87ca-2ae45711d39c
2020-02-01 02:12:46 UTC,view,5831151,1.48758E+18,,,6.22,526211967,da6bca40-43b3-4f9a-8b39-6d40f85cbbed
2020-02-01 02:12:48 UTC,view,5714052,1.48758E+18,,beautix,9.37,462120270,93472f33-9daa-4108-87ca-2ae45711d39c
2020-02-01 02:12:55 UTC,view,8071,1.48758E+18,,,1.59,599018218,9f98c171-b65f-4b83-a97b-8db43b9047dd
2020-02-01 02:12:57 UTC,cart,5901859,2.0074E+18,apparel.glove,benovy,5.62,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020-02-01 02:13:07 UTC,view,5911875,1.48758E+18,,estel,17.46,608839590,dc225881-7c8d-4ad6-9c14-cbe03736d9bb
2020-02-01 02:13:12 UTC,view,5690738,1.48758E+18,,,1.56,608253265,e5dc55d8-14ae-4075-873f-03cea16d9226
2020-02-01 02:13:13 UTC,remove_from_cart,5759469,1.48758E+18,,ingarden,1.43,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020-02-01 02:13:13 UTC,remove_from_cart,5823915,1.48758E+18,,milv,1.59,600974719,14b18eab-a7af-4f8e-8018-00c42d06bcfd
2020-02-01 02:13:17 UTC,view,5790689,1.48758E+18,,nitrimax,3.97,608253265,1818fe72-90cb-4633-b34d-9c1fd153490e
2020-02-01 02:13:30 UTC,view,5915036,1.48758E+18,,,28.57,576931214,66e89fd6-183f-4427-b6a4-b50fd7ec33a8
2020-02-01 02:13:40 UTC,view,5896421,1.48758E+18,,jessnail,28.41,608801840,f8057f9e-c134-440f-9310-061321cd7085
2020-02-01 02:13:46 UTC,view,5646845,1.48758E+18,,,15.79,608839626,c9567a4a-0e85-4f08-acb9-9475c0df6001
2020-02-01 02:13:59 UTC,purchase,5585658,1.48758E+18,,,0.71,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:13:59 UTC,purchase,5585660,1.48758E+18,,,0.92,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:13:59 UTC,purchase,6845,1.48758E+18,,,3.14,379959497,35ff27fd-c99a-4376-bca2-930925972091
2020-02-01 02:14:00 UTC,view,5687483,1.48758E+18,,,3.49,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:14:05 UTC,view,5906568,1.48758E+18,,estrade,5.68,608839753,416ee365-78ca-4edb-97c0-67b69e3b2eb7
2020-02-01 02:14:06 UTC,view,19162,1.48758E+18,,cnd,11.27,600185325,f622a2a2-7baf-4f88-bf43-d0b73501c491
2020-02-01 02:14:10 UTC,view,5896186,1.48758E+18,,jessnail,35.27,608801840,ea870c75-6ebc-4b8e-a768-7c92433550a5
2020-02-01 02:14:14 UTC,view,5848533,1.48758E+18,,markell,3.89,608424572,64b12ba0-6eea-0344-3e83-6aa51b517015
2020-02-01 02:14:19 UTC,view,5879279,1.89143E+18,,masura,3.95,608839784,24100859-5b6d-4eec-a6d8-af9101c538ba
2020-02-01 02:14:28 UTC,view,5815662,1.48758E+18,,,0.92,596764285,0582a2bd-18b3-4f96-8e1a-f6cd96f7d8e3
2020-02-01 02:14:30 UTC,view,5799893,1.48758E+18,,,19.03,608801840,cd2defaa-afd6-49e9-82fd-2eac54d60c52
2020-02-01 02:14:51 UTC,view,5896429,1.48758E+18,,jessnail,40.48,608801840,783d5d04-c11a-4d33-9dd7-3e6bf4a77c39
2020-02-01 02:14:59 UTC,view,5896185,1.48758E+18,,jessnail,28.41,608801840,14894de0-15f7-49b3-b8a2-8c206b97bee9
2020-02-01 02:15:04 UTC,view,5868468,1.48758E+18,,,1.35,608839889,503b5660-f09f-4076-a852-8441d73feba6
2020-02-01 02:15:07 UTC,cart,5658568,1.48758E+18,,,9.52,262107180,d94d56eb-6f1e-7477-a1cf-015d0f494ad7
2020-02-01 02:15:11 UTC,view,5751383,1.48758E+18,,uno,10.32,608839924,6d833b65-495c-48ca-8742-9f4c77c90074
2020-02-01 02:15:31 UTC,remove_from_cart,5772477,1.60294E+18,,grattol,4.76,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:15:39 UTC,remove_from_cart,5905199,1.48758E+18,,,8.73,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:15:39 UTC,remove_from_cart,5905199,1.48758E+18,,,8.73,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:16:23 UTC,view,5838962,1.48758E+18,,lovely,7.94,262107180,d94d56eb-6f1e-7477-a1cf-015d0f494ad7
2020-02-01 02:16:42 UTC,view,5879015,1.48758E+18,,,3.97,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:17:09 UTC,view,5712797,1.48758E+18,,f.o.x,1.75,473732432,8ede3824-77f2-4b6e-8457-d235f0f259d1
2020-02-01 02:17:18 UTC,view,5904932,1.48758E+18,,,15.87,544130248,30e85b1b-6c03-44a5-99d6-553b910b1a3f
2020-02-01 02:17:27 UTC,view,5887681,1.48758E+18,,shik,13.49,544550659,adc88b1d-6adb-4ece-baf0-de3f3a59f4df
2020-02-01 02:17:28 UTC,view,5861593,1.48758E+18,,lador,14.6,608840251,8592901d-ccdd-480f-a719-e438fe792d1f
2020-02-01 02:18:06 UTC,cart,5724573,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:18:15 UTC,view,5899249,1.48758E+18,,,4.43,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:18:27 UTC,cart,5812033,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:18:42 UTC,cart,5812034,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:18:50 UTC,view,5804820,1.48758E+18,,,63.33,596421782,e247b06e-a55b-4ebe-8bdc-8a74eec8933f
2020-02-01 02:18:59 UTC,view,5845045,1.48758E+18,,,2.37,603825042,d7b283df-c086-40a6-bfcc-16af1751bcb3
2020-02-01 02:19:04 UTC,view,5879288,1.48758E+18,,masura,5.54,543632944,6d31416f-9f37-424c-af3f-1967202ad2bf
2020-02-01 02:19:04 UTC,view,5882761,1.48758E+18,,runail,3.17,346318425,66e3cbe3-db30-43b4-9ce7-c3de0b4c26b2
2020-02-01 02:19:06 UTC,view,10078,1.48758E+18,,,1.13,558637512,a363a9cb-98e7-41ba-8ee4-b12158dc9db3
2020-02-01 02:19:11 UTC,cart,5914455,1.48758E+18,,ingarden,4.6,597540411,fff70c6d-6f93-4a5a-8cd3-9115659130b2
2020-02-01 02:19:11 UTC,view,5737608,1.48758E+18,,,2.38,241812479,5e372b63-ed0b-4922-9ba5-48f29259784f
2020-02-01 02:19:14 UTC,view,5842654,1.48758E+18,,,14.51,608840481,9de8fec1-58e1-486e-8d38-781f5bdea47e
2020-02-01 02:19:16 UTC,view,9825,1.48758E+18,,,0.56,558637512,a5a42273-3f16-446e-bdf4-3f05688cdc7a
2020-02-01 02:19:19 UTC,view,5853630,1.48758E+18,,,11.1,543771191,091c45f3-9929-49e9-930e-dad7b85b8351
2020-02-01 02:19:20 UTC,cart,5904548,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:19:24 UTC,view,5586144,1.95828E+18,,inm,3.17,558637512,493e9baa-f06b-4d73-9bd1-9160d3885f12
2020-02-01 02:19:28 UTC,cart,5586144,1.95828E+18,,inm,3.17,558637512,493e9baa-f06b-4d73-9bd1-9160d3885f12
2020-02-01 02:19:32 UTC,cart,5904932,1.48758E+18,,,15.87,544130248,30e85b1b-6c03-44a5-99d6-553b910b1a3f
2020-02-01 02:19:34 UTC,cart,5816178,1.60294E+18,,grattol,5.24,597540411,fff70c6d-6f93-4a5a-8cd3-9115659130b2
2020-02-01 02:19:35 UTC,view,5685670,1.48758E+18,,runail,3.17,607637610,4aee54e0-e10d-00da-97cc-9bcfcfeac88b
2020-02-01 02:19:36 UTC,remove_from_cart,5854109,1.48758E+18,,,1.9,558637512,493e9baa-f06b-4d73-9bd1-9160d3885f12
2020-02-01 02:19:37 UTC,remove_from_cart,5854109,1.48758E+18,,,1.9,558637512,493e9baa-f06b-4d73-9bd1-9160d3885f12
2020-02-01 02:19:39 UTC,view,5842709,1.48758E+18,,beautix,9.37,544130248,30e85b1b-6c03-44a5-99d6-553b910b1a3f
2020-02-01 02:19:43 UTC,remove_from_cart,5586144,1.95828E+18,,inm,3.17,558637512,493e9baa-f06b-4d73-9bd1-9160d3885f12
2020-02-01 02:19:47 UTC,cart,5724660,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:19:48 UTC,view,15708,1.48758E+18,,,2.86,558637512,493e9baa-f06b-4d73-9bd1-9160d3885f12
2020-02-01 02:19:55 UTC,view,5899249,1.48758E+18,,,4.43,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:19:56 UTC,cart,5724661,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:20:00 UTC,view,5844894,1.48758E+18,,,6.22,608840562,47d020a6-f2f4-4553-a266-299dbd4a0fd2
2020-02-01 02:20:03 UTC,view,5586144,1.95828E+18,,inm,3.17,558637512,493e9baa-f06b-4d73-9bd1-9160d3885f12
2020-02-01 02:20:08 UTC,view,5904932,1.48758E+18,,,15.87,544130248,30e85b1b-6c03-44a5-99d6-553b910b1a3f
2020-02-01 02:20:09 UTC,view,5866411,1.58821E+18,,concept,5.06,598556183,c2ab698b-1239-4e02-8058-8eda4db67505
2020-02-01 02:20:09 UTC,view,5866411,1.58821E+18,,concept,5.06,598556183,6bf30f5d-9388-4e99-b6ab-d2bde8c40ca2
2020-02-01 02:20:12 UTC,cart,5899834,2.11533E+18,,,3.97,597540411,fff70c6d-6f93-4a5a-8cd3-9115659130b2
2020-02-01 02:20:20 UTC,view,5769920,1.48758E+18,,kapous,3.65,608840618,bffc40da-964c-4e66-92f8-0cf966d465ae
2020-02-01 02:20:22 UTC,cart,5646937,1.48758E+18,,,5.56,597540411,fff70c6d-6f93-4a5a-8cd3-9115659130b2
2020-02-01 02:20:28 UTC,cart,5899834,2.11533E+18,,,3.97,597540411,fff70c6d-6f93-4a5a-8cd3-9115659130b2
2020-02-01 02:20:28 UTC,view,5733052,1.48758E+18,,beautix,9.37,544130248,30e85b1b-6c03-44a5-99d6-553b910b1a3f
2020-02-01 02:20:32 UTC,view,5916120,1.48758E+18,,,5.11,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:20:40 UTC,cart,5899833,2.11533E+18,,,3.97,597540411,fff70c6d-6f93-4a5a-8cd3-9115659130b2
2020-02-01 02:20:41 UTC,view,5838650,1.48758E+18,,pnb,7.94,262107180,d94d56eb-6f1e-7477-a1cf-015d0f494ad7
2020-02-01 02:20:45 UTC,view,5896610,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:20:46 UTC,cart,5899863,2.11533E+18,,,4.62,597540411,fff70c6d-6f93-4a5a-8cd3-9115659130b2
2020-02-01 02:20:52 UTC,view,5899247,1.48758E+18,,,4.43,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:20:55 UTC,view,5787954,1.48758E+18,,beautix,9.37,544130248,30e85b1b-6c03-44a5-99d6-553b910b1a3f
2020-02-01 02:21:02 UTC,remove_from_cart,5861354,1.48758E+18,,,13.14,597540411,fff70c6d-6f93-4a5a-8cd3-9115659130b2
2020-02-01 02:21:02 UTC,remove_from_cart,5861354,1.48758E+18,,,13.14,597540411,fff70c6d-6f93-4a5a-8cd3-9115659130b2
2020-02-01 02:21:02 UTC,view,5790689,1.48758E+18,,nitrimax,3.97,608529881,e62abb17-a143-45b5-be93-504b251a73bb
2020-02-01 02:21:07 UTC,view,5896610,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:21:13 UTC,view,5879015,1.48758E+18,,,3.97,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:21:24 UTC,view,5745720,1.48758E+18,,irisk,8.57,560644740,4ee674e7-b1f0-4725-925a-cb059d27b2d2
2020-02-01 02:21:30 UTC,view,5687159,1.784E+18,,,4.92,601949871,6f0afd1b-438c-44bd-8d74-16bde78074d9
2020-02-01 02:21:32 UTC,cart,5896610,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:21:37 UTC,cart,5812230,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:21:38 UTC,remove_from_cart,5899834,2.11533E+18,,,3.97,597540411,fff70c6d-6f93-4a5a-8cd3-9115659130b2
2020-02-01 02:21:42 UTC,view,5767927,1.48758E+18,,,12.67,410027446,91540b56-76ce-400f-8cf0-4b97ccff6729
2020-02-01 02:21:57 UTC,view,5685670,1.48758E+18,,runail,3.17,607637610,4aee54e0-e10d-00da-97cc-9bcfcfeac88b
2020-02-01 02:22:09 UTC,cart,5838650,1.48758E+18,,pnb,7.94,262107180,d94d56eb-6f1e-7477-a1cf-015d0f494ad7
2020-02-01 02:22:09 UTC,cart,5904543,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:22:14 UTC,view,5834736,1.48758E+18,,,3.02,473889141,9fc9e1aa-e525-4496-b2d6-4c7a29d5c663
2020-02-01 02:22:16 UTC,view,5873660,1.48758E+18,,,4.6,536795280,cbe8ba73-c529-4e0b-9f0d-be3a27704f30
2020-02-01 02:22:21 UTC,view,5724600,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:22:35 UTC,view,5620924,1.48758E+18,,,6.65,587063787,85a10ad2-dc76-43e3-9bd0-2d5e714a33b3
2020-02-01 02:22:36 UTC,cart,5724600,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:22:39 UTC,view,5924042,1.48758E+18,,,0,355372243,f237dd57-19b6-4df9-ac3e-cd4f8a3188d7
2020-02-01 02:22:42 UTC,view,5830276,1.48758E+18,,ellips,4.76,608840793,f3943206-5341-424d-80f4-f224f49d459c
2020-02-01 02:22:56 UTC,view,5724609,1.48758E+18,,irisk,2.48,521440116,e9b920b1-a1d3-484b-a4d9-f04002aa1499
2020-02-01 02:22:57 UTC,view,5852381,1.48758E+18,,ingarden,9.44,605500023,e4ecd0b3-f935-4a2b-b80b-448a2c64769d
